channel_type,row_index,이름,회원수,등록일,주소,조회수,결과,메모,이메일 주소,전화번호,홈페이지 주소,삭제일,본분교,학제,지역,설립구분,우편번호,학교명(영문),학교홈페이지,총장명,"학교대표
번호","학교대표
팩스번호",담당연락처,언론/과학문화 담당,대표전화
대학교공문,132,목포대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,133,배재대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,134,백제예술대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,135,부산여자대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,136,부산외국어대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,137,부천대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,138,삼육보건대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,139,상명대학교 상명대학교산학협력단,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,140,상명대학교 상명대학교천안산학협력단,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,141,서라벌대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,142,서울과학기술대학교 일반대학원 IT융합공학과,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,143,서울기독대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,144,서울대학교 융합과학기술대학원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,145,서울여자간호대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,146,서울여자대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,147,서울예술대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,148,서울특별시 서울시립대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,149,서울특별시 서울시립대학교 산학협력단,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,150,서원대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,151,서일대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,152,선린대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,153,선문대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,154,성균관대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,155,성운대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,156,세경대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,157,세명대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,158,세한대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,159,송곡대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,160,송호대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,161,수성대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,162,수원과학대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,163,숙명여자대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,164,숭실대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,165,숭실대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,166,숭의여자대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,167,신라대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,168,신안산대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,169,신한대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,170,안동과학대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,171,안양대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,172,연암공과대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,173,연암대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,174,영남대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,175,영남외국어대학,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,176,영남이공대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,177,영산대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,178,우석대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,179,울산과학기술원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,180,울산과학대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,181,웅지세무대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,182,원광대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,183,원광보건대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,184,유원대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,185,유한대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,186,이화여자대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,187,인덕대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,188,인천가톨릭대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,189,인하공업전문대학,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,190,인하대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,191,장안대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,192,전주기전대학,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,193,전주대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,194,광주과학기술원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,195,제주국제대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,196,제주한라대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,197,조선이공대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,198,중앙대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,199,중앙승가대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,200,중원대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,201,진주보건대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,202,창신대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,203,창원문성대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,204,청암대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,205,청운대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,206,춘해보건대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,207,충북보건과학대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,208,충청대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,209,칼빈대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,210,평택대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,211,포항공과대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,212,학교법인건국대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,213,한국골프대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,214,한국공학대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,215,한국관광대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,216,한국농수산대학,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,217,한국복지대학교,,2025. 9. 1.,,,,재확인  필요,,,,,,,,,,,,,,,,,
대학교공문,218,한국승강기대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,219,한국영상대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,220,한국전통문화대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,221,한성대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,222,한림대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,223,한림성심대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,224,한서대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,225,한세대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,226,한양대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,227,협성대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,228,홍익대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학교공문,229,카이스트,,,,,,,,,,,,,,,,,,,,,,,
대학교공문,230,한국외국어대학교,,,,,,,,,,,,,,,,,,,,,,,
디스코드,0,Coding Lab,,2025. 9. 1.,https://discord.com/channels/687271752224735233/1111014379404656691,,,,,,,,,,,,,,,,,,,,
디스코드,1,Codo,,2025. 9. 1.,https://discord.com/channels/1198588439004725278/1221325600397066240,,,,,,,,,,,,,,,,,,,,
디스코드,2,DevBench 디벤치 ,,2025. 9. 1.,https://discord.com/channels/645137556777992203/1086540757076299816,,,,,,,,,,,,,,,,,,,,
디스코드,3,코딩의숲,,2025. 9. 1.,https://discord.com/channels/783459957403156565/1286320367475888199,,,,,,,,,,,,,,,,,,,,
대학원공문,0,동국대학교 대학원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,1,경인교육대학교 교육전문대학원 과학교육전공,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,2,국방부 국군조직 국방대학교 국방관리대학원,,2025. 9. 1.,,,,재확인 필요,,,,,,,,,,,,,,,,,
대학원공문,3,국제문화대학원대학교,,2025. 9. 1.,,,,재확인 필요,,,,,,,,,,,,,,,,,
대학원공문,4,대학 강원대학교 교육대학원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,5,대학 서울과학기술대학교 IT정책전문대학원        ,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,6,대학 서울과학기술대학교 산업대학원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,7,대학 서울과학기술대학교 일반대학원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,8,서울과학기술대학교 국방융합과학대학원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,9,서울대학교 대학원 대학원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,10,서울특별시 서울시립대학교 과학기술대학원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,11,순천대학교 대학원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,12,강원대학교 삼척캠퍼스 일반대학원 수소에너지융합공학과,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,13,경북대학교 경영대학원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,14,경북대학교 과학기술대학원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,15,경북대학교 교육대학원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,16,경북대학교 국제대학원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,17,경북대학교 데이터사이언스대학원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,18,경북대학교 스마트농생명식품융합대학원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,19,경북대학교 행정대학원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,20,경안대학원대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,21,경인교육대학교 교육전문대학원 수학영재교육전공,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,22,경인교육대학교 교육전문대학원 융합교육전공,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,23,공주대학교 특수교육대학원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,24,과학기술연합대학원대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,25,광주교육대학교 교육대학원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,26,대학 강원대학교 대학원 경영대학원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,27,대학 강원대학교 대학원 법무전문대학원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,28,대학 강원대학교 대학원 법학전문대학원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,29,대학 강원대학교 산업대학원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,30,대학 개신대학원대학교,,2025. 9. 1.,,,,재확인 필요,,,,,,,,,,,,,,,,,
대학원공문,31,대학 건신대학원대학교,,2025. 9. 1.,,,,재확인 필요,,,,,,,,,,,,,,,,,
대학원공문,32,대학 경안신학대학원대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,33,대학 경인교육대학교 교육전문대학원,,2025. 9. 1.,,,,재확인 필요,,,,,,,,,,,,,,,,,
대학원공문,34,대학 구세군사관대학원대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,35,대학 국제뇌교육종합대학원대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,36,대학 국제법률경영대학원대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,37,대학 국제암대학원대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,38,대학 국제영어대학원대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,39,대학 금오공과대학교 교육대학원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,40,대학 금오공과대학교 대학원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,41,대학 금오공과대학교 산업대학원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,42,대학 능인대학원대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,43,대학 대한신학대학원대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,44,대학 서울과학기술대학교 일반대학원 TESOL학과,,2025. 9. 1.,,,,재확인 필요,,,,,,,,,,,,,,,,,
대학원공문,45,대학 서울과학기술대학교 일반대학원 AI경영학과,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,46,대학 서울과학종합대학원대학교,,2025. 9. 1.,,,,재확인 필요,,,,,,,,,,,,,,,,,
대학원공문,47,대학 서울미디어대학원대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,48,대학 서울벤처대학원대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,49,대학 서울외국어대학원대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,50,대학 성산효대학원대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,51,대학 순천대학교 대학원 고분자화학화학공학과,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,52,대학 순천대학교 대학원 물류비즈니스학과,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,53,대학 순천대학교 대학원 인쇄전자공학과,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,54,대학 순천대학교 산업대학원 생명산업학과,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,55,대학 실천신학대학원대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,56,대학 예명대학원대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,57,대학 인천대학교 대학원 경영대학원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,58,대학 인천대학교 대학원 공학대학원,,2025. 9. 1.,,,,재확인 필요,,,,,,,,,,,,,,,,,
대학원공문,59,대학 인천대학교 대학원 교육대학원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,60,대학 인천대학교 대학원 문화대학원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,61,대학 인천대학교 대학원 정보기술대학원,,2025. 9. 1.,,,,재확인 필요,,,,,,,,,,,,,,,,,
대학원공문,62,대학 전남대학교 대학(원) 경영전문대학원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,63,대학 전남대학교 대학(원) 산업대학원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,64,대학 제주대학교 대학원 풍력공학부 풍력기계시스템전공,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,65,대학 주안대학원대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,66,대학 진주교육대학교 교육대학원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,67,대학 한국상담대학원대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,68,대학 한국전력국제원자력대학원대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,69,대학 한림국제대학원대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,70,대학 한반도국제대학원대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,71,대학 합동신학대학원대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,72,부산교육대학교 교육대학원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,73,서울과학기술대학교 IT정책전문대학원 AI공공정책전공,,2025. 9. 1.,,,,재확인 필요,,,,,,,,,,,,,,,,,
대학원공문,74,서울과학기술대학교 IT정책전문대학원 IT디자인융합전공,,2025. 9. 1.,,,,재확인 필요,,,,,,,,,,,,,,,,,
대학원공문,75,서울과학기술대학교 산업대학원 AI융합경영정책학과,,2025. 9. 1.,,,,재확인 필요,,,,,,,,,,,,,,,,,
대학원공문,76,서울과학기술대학교 산업대학원 기술창업MBA학과,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,77,서울과학기술대학교 산업대학원 빅데이터AI경영정보학과,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,78,서울과학기술대학교 산업대학원 생산기술융합공학과,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,79,서울과학기술대학교 일반대학원 AI경영학과,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,80,서울과학기술대학교 일반대학원 IT융합공학과,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,81,서울과학기술대학교 일반대학원 IT융합공학과,,2025. 9. 1.,,,,재확인 필요,,,,,,,,,,,,,,,,,
대학원공문,82,서울과학기술대학교 일반대학원 기계정보공학과,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,83,서울과학기술대학교 일반대학원 나노바이오융합공학과,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,84,서울과학기술대학교 일반대학원 스마트시티공학과,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,85,서울과학기술대학교 일반대학원 스마트에너지시스템공학과,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,86,서울과학기술대학교 일반대학원 신재생에너지융합학과,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,87,서울과학기술대학교 일반대학원 미래에너지융합학과,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,88,서울과학기술대학교 일반대학원 인공지능응용학과,,2025. 9. 1.,,,,재확인 필요,,,,,,,,,,,,,,,,,
대학원공문,89,서울과학기술대학교 일반대학원 지능형반도체공학과,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,90,서울대학교 대학원 경영전문대학원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,91,서울대학교 대학원 국제대학원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,92,서울대학교 대학원 데이터사이언스대학원,,2025. 9. 1.,,,,재확인 필요,,,,,,,,,,,,,,,,,
대학원공문,93,서울대학교 대학원 융합과학기술대학원,,2025. 9. 1.,,,,재확인 필요,,,,,,,,,,,,,,,,,
대학원공문,94,서울제일대학원대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,95,서울특별시 서울시립대학교 경영대학원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,96,서울특별시 서울시립대학교 과학기술대학원,,2025. 9. 1.,,,,재확인 필요,,,,,,,,,,,,,,,,,
대학원공문,97,서울특별시 서울시립대학교 교육대학원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,98,서울특별시 서울시립대학교 국제도시과학대학원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,99,순천대학교 교육대학원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,100,순천대학교 대학원 과학정보융합학과,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,101,순천대학교 대학원 스마트융합학부스마트농업전공,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,102,순천대학교 대학원 인간로봇융합학과,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,103,순천대학교 대학원 환경융합예술학과,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,104,순천대학교 산업대학원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,105,안동대학교 교육대학원,,2025. 9. 1.,,,,재확인 필요,,,,,,,,,,,,,,,,,
대학원공문,106,온석대학원대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,107,제주대학교 대학원 반도체협동과정,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,108,제주대학교 대학원 융합교육소프트웨어학과,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,109,제주대학교 대학원 차세대융복합과학기술협동과정,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,110,학교법인대한신학대학원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,111,학교법인서경대학원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,112,학교법인서울미디어대학원대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,113,학교법인서울현대학원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,114,학교법인실천신학대학원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,115,학교법인한국전력국제원자력대학원대학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
대학원공문,116,한국교통대학교 대학원,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
고등학교공문,0,영등포고등학교,,2025. 9. 1.,,,,,,,,,,,,,,,,,,,,,
기관공문,0,구미전자정보기술원,,2025. 1. 1.,,,,,,,,,,,,,,,,,,,,,
기관공문,1,한국환경산업기술원,,2025. 1. 1.,,,,,,,,,,,,,,,,,,,,,
DM-학회,0,(사)한국인공지능학회,,2025-01-01,,,,,kaia@aiassociation.kr,,,,,,,,,,,,,,,,
DM-학회,1,(사)한국지능시스템학회,,2025-01-01,,,,,kfis@fuzzy.or.kr,,,,,,,,,,,,,,,,
DM-학회,2,(사)한국지능정보시스템학회,,2025-01-01,,,,,office@kiiss.or.kr,,,,,,,,,,,,,,,,
DM-학회,3,대한의료인공지능학회,,2025-01-01,,,,,office@kosaim.org,,,,,,,,,,,,,,,,
DM-학회,4,대한전자공학회,,2025-01-01,,,,,ieie@theieie.org,,,,,,,,,,,,,,,,
DM-학회,5,한국인공지능교육학회,,2025-01-01,,,,,aiedorkr@gmail.com,,,,,,,,,,,,,,,,
DM-학회,6,한국정보과학회,,2025-01-01,,,,,kiise@kiise.or.kr,,,,,,,,,,,,,,,,
DM-학회,7,한국정보과학회 인공지능 소사이어티,,2025-01-01,,,,,hrbyun@yonsei.ac.kr,,,,,,,,,,,,,,,,
DM-학회,8,(사)한국빅데이터학회,,2025-01-01,,,,,bigdata@kbigdata.kr,,,,,,,,,,,,,,,,
DM-협회,0,대덕 이노폴리스벤처협회,,2025-01-01,,,https://www.diva.or.kr/sub040102/view/id/998#u,,chae@diva.or.kr,042-867-9700,,,,,,,,,,,,,,,
DM-협회,1,벤처기업협회,,2025-01-01,,,https://venture.or.kr/#/home/bizNotice/h020102/8556/1,,yjh8867@kova.or.kr,02-6331-7101 / 02-6331-7004,,,,,,,,,,,,,,,
DM-협회,2,지능정보산업협회,,2025-01-01,,,https://www.k-ai.or.kr/kr/information/notice.php?bgu=view&bbs_data=aWR4PTE1NjUmc3RhcnRQYWdlPSZsaXN0Tm89JnRhYmxlPSZjb2RlPXRhYjRfYzEmc2VhcmNoX2l0ZW09JnNlYXJjaF9vcmRlcj0=%7C%7C,,aiia@k-ai.or.kr,"T/  02 6265 8750,  F/ 02 6265 8766",,,,,,,,,,,,,,,
DM-협회,3,한국인공지능협회,,2025-01-01,,,koraia.org/default/mp6/mp6_sub10.php?com_board_basic=read_form&com_board_idx=167&sub=10&&com_board_search_code=&com_board_search_value1=&com_board_search_value2=&com_board_page=1&&com_board_id=6&&com_board_id=6,,info@koraia.org,"T/ 02-713-4800, F/ 0504-266-5568",,,,,,,,,,,,,,,
DM-협회,4,IT여성기업인협회,,2025-01-01,,,http://www.kibwa.org/board/board_view?code=support&no=490,,kibwa@kibwa.org,02-6956-9952,http://www.kibwa.org,,,,,,,,,,,,,,
DM-협회,5,대전창조경제혁신센터,,2025-01-01,,,ccei.creativekorea.or.kr/daejeon/custom/notice_view.do?no=22846&rnum=1077&kind=undefined&sPtime=undefined,,daejeon@ccei.kr,042-385-0666,,,,,,,,,,,,,,,
DM-협회,6,전북 창업경제 혁신센터,,2025-01-01,,,https://jbci.or.kr/s2_1_view.html?id=2240&offset=20&findvalue=&search=&gubun=%EC%A0%84%EC%B2%B4&step1=&step2=&step3=&step4=,,,063-220-8900,,,,,,,,,,,,,,,
